scenario_id,scenario_label,component_type,quality_state_before,route_id,expected_quality_score_after,survival_probability_at_min_system_life,survival_probability_at_warranty_life,posterior_warranty_failure_probability,chance_constraint_alpha,min_system_reliability_reference,chance_constraint_satisfied_flag,reliability_risk_index,cvar_reliability_risk_weight,warranty_reserve_cost_rmb,expected_failure_cost_rmb,min_system_reliability_threshold,stage5_chance_pass
S012,pessimistic,tailstock,A,R1,0.76533,0.799977,0.955103,0.07012,0.94588,0.926344,0,0.266823,0.605074,442.61,3026.92,0.93,False
S012,pessimistic,tailstock,A,R2,0.77755,0.798982,0.954584,0.074113,0.94588,0.926344,0,0.275019,0.608353,467.81,3052.13,0.93,False
S012,pessimistic,tailstock,A,R6,0.78534,0.89386,0.981192,0.045794,0.94588,0.926344,0,0.255016,0.600351,289.06,2873.38,0.93,False
S012,pessimistic,tailstock,B,R2,0.62813,0.796746,0.953405,0.091707,0.94588,0.926344,0,0.304182,0.620018,578.86,3163.18,0.93,False
S012,pessimistic,tailstock,B,R3,0.68977,0.80607,0.95821,0.106076,0.94588,0.926344,0,0.342445,0.635323,669.56,3253.88,0.93,False
S012,pessimistic,tailstock,B,R5,0.69512,0.804889,0.957617,0.111924,0.94588,0.926344,0,0.351848,0.639085,706.48,3290.8,0.93,False
S012,pessimistic,tailstock,B,R6,0.78534,0.89386,0.981192,0.046064,0.94588,0.926344,0,0.267557,0.605368,290.76,2875.08,0.93,False
S012,pessimistic,tailstock,C,R3,0.58466,0.777236,0.942416,0.159643,0.94588,0.926344,0,0.382776,0.651456,1007.68,3592.0,0.93,False
S012,pessimistic,tailstock,C,R5,0.60623,0.776257,0.941831,0.166483,0.94588,0.926344,0,0.390485,0.654539,1050.86,3635.17,0.93,False
S012,pessimistic,tailstock,C,R6,0.78528,0.870977,0.972465,0.048,0.94588,0.926344,0,0.283644,0.611803,302.98,2887.3,0.93,False
S012,pessimistic,tailstock,C,R7,0.0,0.0,0.0,0.362256,0.94588,0.926344,0,0.617685,0.745419,2286.6,4870.91,0.93,False
S012,pessimistic,tailstock,D,R6,0.78496,0.848081,0.962134,0.052661,0.94588,0.926344,0,0.307155,0.621207,332.4,2916.72,0.93,False
S012,pessimistic,tailstock,D,R7,0.0,0.0,0.0,0.362256,0.94588,0.926344,0,0.633274,0.751655,2286.6,4870.91,0.93,False
S012,pessimistic,tool_magazine,A,R1,0.76552,0.698747,0.878391,0.083573,0.9484,0.943446,0,0.305261,0.649568,3429.87,8550.28,0.93,False
S012,pessimistic,tool_magazine,A,R2,0.77713,0.697487,0.877306,0.087992,0.9484,0.943446,0,0.314368,0.653211,3611.25,8731.67,0.93,False
S012,pessimistic,tool_magazine,A,R6,0.78534,0.799223,0.931051,0.057081,0.9484,0.943446,0,0.292331,0.644397,2342.61,7463.03,0.93,False
S012,pessimistic,tool_magazine,B,R2,0.62332,0.694664,0.874857,0.107175,0.9484,0.943446,0,0.345581,0.665697,4398.5,9518.91,0.93,False
S012,pessimistic,tool_magazine,B,R3,0.68774,0.70468,0.883442,0.121878,0.9484,0.943446,0,0.387208,0.682347,5001.92,10122.34,0.93,False
S012,pessimistic,tool_magazine,B,R6,0.78534,0.799223,0.931051,0.057361,0.9484,0.943446,0,0.304827,0.649395,2354.14,7474.55,0.93,False
S012,pessimistic,tool_magazine,C,R3,0.58136,0.671968,0.854381,0.180201,0.9484,0.943446,0,0.430224,0.699554,7395.53,12515.94,0.93,False
S012,pessimistic,tool_magazine,C,R6,0.78524,0.769149,0.910461,0.061427,0.9484,0.943446,0,0.3214,0.656024,2521.0,7641.42,0.93,False
S012,pessimistic,tool_magazine,C,R7,0.0,0.0,0.0,0.361308,0.9484,0.943446,0,0.647242,0.786361,14828.27,19948.69,0.93,False
S012,pessimistic,tool_magazine,D,R6,0.7849,0.740193,0.888453,0.068416,0.9484,0.943446,0,0.346149,0.665923,2807.81,7928.22,0.93,False
S012,pessimistic,tool_magazine,D,R7,0.0,0.0,0.0,0.361308,0.9484,0.943446,0,0.662782,0.792577,14828.27,19948.69,0.93,False
S012,pessimistic,turret,A,R1,0.76429,0.711429,0.88414,0.091756,0.9425,0.931275,0,0.316704,0.644822,1566.46,6087.53,0.93,False
S012,pessimistic,turret,A,R2,0.77687,0.710184,0.883101,0.09603,0.9425,0.931275,0,0.325621,0.648388,1639.44,6160.51,0.93,False
S012,pessimistic,turret,A,R6,0.78534,0.809396,0.93483,0.060252,0.9425,0.931275,0,0.302415,0.639106,1028.62,5549.69,0.93,False
S012,pessimistic,turret,B,R2,0.62551,0.707359,0.880728,0.114875,0.9425,0.931275,0,0.356692,0.660817,1961.15,6482.22,0.93,False
S012,pessimistic,turret,B,R3,0.68692,0.71741,0.88907,0.129968,0.9425,0.931275,0,0.398546,0.677559,2218.83,6739.9,0.93,False
S012,pessimistic,turret,B,R5,0.6923,0.715913,0.887846,0.13623,0.9425,0.931275,0,0.408817,0.681667,2325.72,6846.79,0.93,False
S012,pessimistic,turret,B,R6,0.78534,0.809396,0.93483,0.060522,0.9425,0.931275,0,0.315096,0.644179,1033.23,5554.3,0.93,False
S012,pessimistic,turret,C,R3,0.58224,0.684376,0.860629,0.187879,0.9425,0.931275,0,0.441291,0.694657,3207.48,7728.55,0.93,False
S012,pessimistic,turret,C,R5,0.60361,0.683153,0.85952,0.195113,0.9425,0.931275,0,0.449683,0.698013,3330.97,7852.05,0.93,False
S012,pessimistic,turret,C,R6,0.78523,0.779503,0.914843,0.064481,0.9425,0.931275,0,0.331883,0.650893,1100.82,5621.89,0.93,False
S012,pessimistic,turret,C,R7,0.0,0.0,0.0,0.365299,0.9425,0.931275,0,0.658408,0.781503,6236.41,10757.48,0.93,False
S012,pessimistic,turret,D,R6,0.7849,0.750599,0.89337,0.071359,0.9425,0.931275,0,0.356758,0.660843,1218.25,5739.32,0.93,False
S012,pessimistic,turret,D,R7,0.0,0.0,0.0,0.365299,0.9425,0.931275,0,0.674172,0.787809,6236.41,10757.48,0.93,False
S012,pessimistic,worktable,A,R1,0.76634,0.864833,0.971877,0.060992,0.946807,0.936515,0,0.29444,0.642447,1882.6,6750.9,0.93,False
S012,pessimistic,worktable,A,R2,0.77806,0.863824,0.971455,0.065289,0.946807,0.936515,0,0.303473,0.64606,2015.21,6883.52,0.93,False
S012,pessimistic,worktable,A,R6,0.78534,0.934038,0.989107,0.044169,0.946807,0.936515,0,0.284078,0.638302,1363.33,6231.63,0.93,False
S012,pessimistic,worktable,B,R2,0.63126,0.861666,0.970542,0.083215,0.946807,0.936515,0,0.333476,0.658061,2568.54,7436.84,0.93,False
S012,pessimistic,worktable,B,R3,0.69493,0.869739,0.973883,0.098941,0.946807,0.936515,0,0.375246,0.674769,3053.93,7922.24,0.93,False
S012,pessimistic,worktable,B,R5,0.70058,0.868559,0.973408,0.105057,0.946807,0.936515,0,0.385491,0.678867,3242.7,8111.0,0.93,False
S012,pessimistic,worktable,B,R6,0.78534,0.934038,0.989107,0.044439,0.946807,0.936515,0,0.296459,0.643254,1371.66,6239.96,0.93,False
S012,pessimistic,worktable,C,R3,0.58899,0.84291,0.962009,0.153899,0.946807,0.936515,0,0.416665,0.691337,4750.28,9618.59,0.93,False
S012,pessimistic,worktable,C,R4,0.66859,0.838784,0.959989,0.17551,0.946807,0.936515,0,0.449695,0.704549,5417.33,10285.64,0.93,False
S012,pessimistic,worktable,C,R5,0.61204,0.841903,0.961521,0.160994,0.946807,0.936515,0,0.424967,0.694658,4969.28,9837.58,0.93,False
S012,pessimistic,worktable,C,R6,0.78524,0.915579,0.983145,0.045882,0.946807,0.936515,0,0.312236,0.649565,1416.22,6284.52,0.93,False
S012,pessimistic,worktable,C,R7,0.0,0.0,0.0,0.358903,0.946807,0.936515,0,0.641564,0.781296,11077.97,15946.27,0.93,False
S012,pessimistic,worktable,D,R4,0.47907,0.803148,0.94042,0.353813,0.946807,0.936515,0,0.578463,0.756056,10920.87,15789.17,0.93,False
S012,pessimistic,worktable,D,R6,0.78491,0.896169,0.975691,0.05025,0.946807,0.936515,0,0.33615,0.659131,1551.04,6419.34,0.93,False
S012,pessimistic,worktable,D,R7,0.0,0.0,0.0,0.358903,0.946807,0.936515,0,0.656957,0.787454,11077.97,15946.27,0.93,False
S013,nominal,ball_screw,A,R1,0.87816,0.837617,0.964826,0.050138,0.946995,0.940903,0,0.276403,0.635927,1471.72,6272.56,0.93,False
S013,nominal,ball_screw,A,R2,0.88953,0.836687,0.964398,0.053221,0.946995,0.940903,0,0.284046,0.638984,1562.21,6363.05,0.93,False
S013,nominal,ball_screw,A,R6,0.89783,0.917243,0.985749,0.030194,0.946995,0.940903,0,0.267786,0.63248,886.28,5687.12,0.93,False
S013,nominal,ball_screw,B,R2,0.73948,0.836329,0.964232,0.061096,0.946995,0.940903,0,0.300068,0.645393,1793.37,6594.21,0.93,False
S013,nominal,ball_screw,B,R3,0.79774,0.845139,0.968194,0.074276,0.946995,0.940903,0,0.338254,0.660667,2180.22,6981.07,0.93,False
S013,nominal,ball_screw,B,R5,0.80328,0.844114,0.967746,0.079,0.946995,0.940903,0,0.346641,0.664022,2318.88,7119.73,0.93,False
S013,nominal,ball_screw,B,R6,0.89783,0.917243,0.985749,0.030394,0.946995,0.940903,0,0.280317,0.637492,892.15,5692.99,0.93,False
S013,nominal,ball_screw,C,R3,0.68252,0.817924,0.955173,0.117679,0.946995,0.940903,0,0.372325,0.674296,3454.25,8255.09,0.93,False
S013,nominal,ball_screw,C,R5,0.70733,0.817082,0.954734,0.123108,0.946995,0.940903,0,0.378925,0.676936,3613.6,8414.44,0.93,False
S013,nominal,ball_screw,C,R6,0.89771,0.896618,0.978536,0.03197,0.946995,0.940903,0,0.296336,0.6439,938.43,5739.27,0.93,False
S013,nominal,ball_screw,C,R7,0.0,0.0,0.0,0.357144,0.946995,0.940903,0,0.648211,0.78465,10483.28,15284.13,0.93,False
S013,nominal,ball_screw,D,R6,0.89732,0.876069,0.970036,0.034607,0.946995,0.940903,0,0.314698,0.651245,1015.81,5816.66,0.93,False
S013,nominal,ball_screw,D,R7,0.0,0.0,0.0,0.362454,0.946995,0.940903,0,0.681071,0.797794,10639.15,15439.99,0.93,False
S013,nominal,base,A,R1,0.87804,0.919187,0.987421,0.048255,0.943,0.90359,0,0.296148,0.635813,521.59,6846.27,0.93,False
S013,nominal,base,A,R2,0.88985,0.918516,0.987224,0.051233,0.943,0.90359,0,0.303613,0.638799,553.78,6878.45,0.93,False
S013,nominal,base,A,R6,0.89783,0.966261,0.995919,0.029262,0.943,0.90359,1,0.287869,0.632502,316.29,6640.96,0.93,True
S013,nominal,base,B,R2,0.74972,0.918275,0.987153,0.058087,0.943,0.90359,0,0.319228,0.645045,627.86,6952.54,0.93,False
S013,nominal,base,B,R3,0.79724,0.924679,0.988983,0.072704,0.943,0.90359,0,0.357643,0.660411,785.87,7110.54,0.93,False
S013,nominal,base,B,R5,0.80275,0.923956,0.988783,0.077366,0.943,0.90359,0,0.365846,0.663693,836.25,7160.93,0.93,False
S013,nominal,base,B,R6,0.89783,0.966261,0.995919,0.02947,0.943,0.90359,1,0.300451,0.637534,318.54,6643.21,0.93,True
S013,nominal,base,C,R3,0.68532,0.904347,0.98272,0.114358,0.943,0.90359,0,0.390605,0.673596,1236.11,7560.78,0.93,False
S013,nominal,base,C,R4,0.77544,0.901767,0.981832,0.131176,0.943,0.90359,0,0.416874,0.684104,1417.89,7742.56,0.93,False
S013,nominal,base,C,R5,0.71067,0.903696,0.982498,0.119844,0.943,0.90359,0,0.397207,0.676237,1295.4,7620.07,0.93,False
S013,nominal,base,C,R6,0.89772,0.953837,0.993058,0.030261,0.943,0.90359,1,0.316327,0.643885,327.1,6651.77,0.93,True
S013,nominal,base,C,R7,0.0,0.0,0.0,0.356091,0.943,0.90359,0,0.662539,0.78237,3849.03,10173.7,0.93,False
S013,nominal,base,D,R4,0.53341,0.873494,0.970746,0.283394,0.943,0.90359,0,0.529497,0.729153,3063.23,9387.91,0.93,False
S013,nominal,base,D,R6,0.89735,0.940429,0.989305,0.032043,0.943,0.90359,0,0.334484,0.651148,346.35,6671.03,0.93,False
S013,nominal,base,D,R7,0.0,0.0,0.0,0.363441,0.943,0.90359,0,0.702085,0.798188,3928.48,10253.15,0.93,False
S013,nominal,bed,A,R1,0.879,0.918335,0.987272,0.040105,0.948369,0.934626,0,0.277929,0.664351,2256.36,12346.24,0.93,False
S013,nominal,bed,A,R2,0.89029,0.917618,0.98706,0.043265,0.948369,0.934626,0,0.285848,0.667518,2434.14,12524.02,0.93,False
S013,nominal,bed,A,R6,0.89783,0.96585,0.995865,0.027629,0.948369,0.934626,1,0.271103,0.661621,1554.46,11644.34,0.93,True
S013,nominal,bed,B,R2,0.75204,0.917378,0.986989,0.049993,0.948369,0.934626,0,0.301275,0.673689,2812.68,12902.56,0.93,False
S013,nominal,bed,B,R3,0.80781,0.92377,0.988823,0.064252,0.948369,0.934626,0,0.34085,0.689519,3614.89,13704.77,0.93,False
S013,nominal,bed,B,R5,0.81238,0.922996,0.988608,0.069151,0.948369,0.934626,0,0.349555,0.693001,3890.51,13980.39,0.93,False
S013,nominal,bed,B,R6,0.89783,0.96585,0.995865,0.027837,0.948369,0.934626,1,0.283517,0.666586,1566.16,11656.04,0.93,True
S013,nominal,bed,C,R3,0.69626,0.903372,0.982514,0.106191,0.948369,0.934626,0,0.373149,0.702439,5974.41,16064.29,0.93,False
S013,nominal,bed,C,R4,0.78271,0.900371,0.981475,0.12514,0.948369,0.934626,0,0.402816,0.714305,7040.5,17130.38,0.93,False
S013,nominal,bed,C,R5,0.72158,0.902641,0.982263,0.112113,0.948369,0.934626,0,0.380512,0.705384,6307.6,16397.48,0.93,False
S013,nominal,bed,C,R6,0.8977,0.953333,0.992975,0.02863,0.948369,0.934626,1,0.299182,0.672852,1610.73,11700.61,0.93,True
S013,nominal,bed,C,R7,0.0,0.0,0.0,0.357985,0.948369,0.934626,0,0.662059,0.818003,20140.58,30230.46,0.93,False
S013,nominal,bed,D,R4,0.544,0.87185,0.970207,0.278775,0.948369,0.934626,0,0.515867,0.759526,15684.15,25774.03,0.93,False
S013,nominal,bed,D,R6,0.8973,0.93983,0.989185,0.030454,0.948369,0.934626,0,0.317269,0.680087,1713.39,11803.27,0.93,False
S013,nominal,bed,D,R7,0.0,0.0,0.0,0.35981,0.948369,0.934626,0,0.683439,0.826555,20243.25,30333.13,0.93,False
S013,nominal,boring_spindle,A,R1,0.87886,0.633846,0.911915,0.053302,0.95195,0.918735,0,0.283647,0.676323,3842.3,12425.16,0.93,False
S013,nominal,boring_spindle,A,R2,0.89012,0.692801,0.928021,0.053542,0.95195,0.918735,0,0.290962,0.679249,3859.57,12442.43,0.93,False
S013,nominal,boring_spindle,A,R6,0.89783,0.940217,0.989802,0.028873,0.95195,0.918735,0,0.273727,0.672355,2081.31,10664.17,0.93,False
S013,nominal,boring_spindle,B,R2,0.74818,0.622243,0.907753,0.064309,0.95195,0.918735,0,0.307514,0.685869,4635.7,13218.56,0.93,False
S013,nominal,boring_spindle,B,R3,0.8045,0.883721,0.976479,0.066602,0.95195,0.918735,0,0.344608,0.700707,4801.02,13383.88,0.93,False
S013,nominal,boring_spindle,B,R5,0.80911,0.882735,0.976094,0.071546,0.95195,0.918735,0,0.353466,0.70425,5157.38,13740.24,0.93,False
S013,nominal,boring_spindle,B,R6,0.89783,0.940217,0.989802,0.029073,0.95195,0.918735,0,0.286125,0.677314,2095.73,10678.59,0.93,False
S013,nominal,boring_spindle,C,R3,0.69108,0.837289,0.960223,0.110748,0.95195,0.918735,0,0.378155,0.714126,7983.33,16566.19,0.93,False
S013,nominal,boring_spindle,C,R4,0.77715,0.854985,0.964049,0.128695,0.95195,0.918735,0,0.407695,0.725942,9277.01,17859.86,0.93,False
S013,nominal,boring_spindle,C,R5,0.71566,0.854302,0.964459,0.11577,0.95195,0.918735,0,0.385284,0.716977,8345.29,16928.15,0.93,False
S013,nominal,boring_spindle,C,R6,0.89769,0.922609,0.984101,0.030373,0.95195,0.918735,0,0.301913,0.683629,2189.42,10772.27,0.93,False
S013,nominal,boring_spindle,C,R7,0.0,0.0,0.0,0.359475,0.95195,0.918735,0,0.669582,0.830697,25912.82,34495.68,0.93,False
S013,nominal,boring_spindle,D,R4,0.5362,0.821056,0.946209,0.286876,0.95195,0.918735,0,0.525084,0.772898,20679.51,29262.37,0.93,False
S013,nominal,boring_spindle,D,R6,0.89728,0.904491,0.977168,0.032768,0.95195,0.918735,0,0.320166,0.69093,2362.06,10944.92,0.93,False
S013,nominal,boring_spindle,D,R7,0.0,0.0,0.0,0.3596,0.95195,0.918735,0,0.685423,0.837033,25921.83,34504.69,0.93,False
S013,nominal,carriage,A,R1,0.87712,0.898509,0.983096,0.052996,0.92,0.93,0,0.23812,0.575248,624.66,5028.65,0.93,False
S013,nominal,carriage,A,R2,0.88917,0.897792,0.982861,0.055785,0.92,0.93,0,0.245227,0.578091,657.53,5061.53,0.93,False
S013,nominal,carriage,A,R6,0.89783,0.955346,0.994204,0.031149,0.92,0.93,1,0.229182,0.571673,367.15,4771.15,0.93,True
S013,nominal,carriage,B,R2,0.74187,0.897485,0.982759,0.063306,0.92,0.93,0,0.261271,0.584508,746.18,5150.17,0.93,False
S013,nominal,carriage,B,R3,0.80052,0.905069,0.985175,0.075532,0.92,0.93,0,0.296479,0.598591,890.29,5294.29,0.93,False
S013,nominal,carriage,B,R5,0.80502,0.904291,0.984936,0.080094,0.92,0.93,0,0.304342,0.601737,944.06,5348.05,0.93,False
S013,nominal,carriage,B,R6,0.89783,0.955346,0.994204,0.031349,0.92,0.93,1,0.241846,0.576738,369.51,4773.51,0.93,True
S013,nominal,carriage,C,R3,0.68703,0.8825,0.977461,0.116824,0.92,0.93,0,0.329303,0.611721,1376.99,5780.98,0.93,False
S013,nominal,carriage,C,R5,0.7108,0.881806,0.977198,0.122163,0.92,0.93,0,0.335715,0.614286,1439.92,5843.91,0.93,False
S013,nominal,carriage,C,R6,0.89773,0.940637,0.990476,0.032288,0.92,0.93,1,0.257861,0.583145,380.58,4784.57,0.93,True
S013,nominal,carriage,C,R7,0.0,0.0,0.0,0.353638,0.92,0.93,0,0.59081,0.716324,4168.28,8572.28,0.93,False
S013,nominal,carriage,D,R6,0.89736,0.925174,0.985734,0.034199,0.92,0.93,1,0.276053,0.590421,403.1,4807.1,0.93,False
S013,nominal,carriage,D,R7,0.0,0.0,0.0,0.365238,0.92,0.93,0,0.644267,0.737707,4305.01,8709.01,0.93,False
S013,nominal,chuck,A,R1,0.87748,0.850834,0.974593,0.0524,0.9476,0.93226,0,0.254924,0.628524,476.84,4804.09,0.93,False
S013,nominal,chuck,A,R2,0.88941,0.850004,0.974274,0.055256,0.9476,0.93226,0,0.26211,0.631398,502.83,4830.09,0.93,False
S013,nominal,chuck,A,R6,0.89783,0.930046,0.990814,0.030878,0.9476,0.93226,0,0.246066,0.62498,280.99,4608.24,0.93,False
S013,nominal,chuck,B,R2,0.74187,0.849662,0.974143,0.06282,0.9476,0.93226,0,0.278083,0.637787,571.66,4898.92,0.93,False
S013,nominal,chuck,B,R3,0.79734,0.858284,0.977349,0.075558,0.9476,0.93226,0,0.31412,0.652202,687.58,5014.83,0.93,False
S013,nominal,chuck,B,R5,0.80279,0.857371,0.977021,0.080095,0.9476,0.93226,0,0.322033,0.655367,728.86,5056.12,0.93,False
S013,nominal,chuck,B,R6,0.89783,0.930046,0.990814,0.031078,0.9476,0.93226,0,0.258681,0.630026,282.81,4610.06,0.93,False
S013,nominal,chuck,C,R3,0.6832,0.832543,0.96708,0.117636,0.9476,0.93226,0,0.347435,0.665528,1070.49,5397.74,0.93,False
S013,nominal,chuck,C,R5,0.70801,0.831787,0.966747,0.122883,0.9476,0.93226,0,0.353694,0.668031,1118.23,5445.49,0.93,False
S013,nominal,chuck,C,R6,0.89773,0.911407,0.985596,0.032292,0.9476,0.93226,0,0.274709,0.636438,293.86,4621.11,0.93,False
S013,nominal,chuck,C,R7,0.0,0.0,0.0,0.353557,0.9476,0.93226,0,0.610066,0.77058,3217.36,7544.62,0.93,False
S013,nominal,chuck,D,R6,0.89736,0.892645,0.979234,0.034501,0.9476,0.93226,0,0.292952,0.643735,313.96,4641.22,0.93,False
S013,nominal,chuck,D,R7,0.0,0.0,0.0,0.364307,0.9476,0.93226,0,0.660718,0.790841,3315.19,7642.44,0.93,False
S013,nominal,cnc_controller,A,R2,0.88693,0.650106,0.813829,0.086431,0.92,0.93,0,0.298625,0.59945,3232.79,8210.79,0.93,False
S013,nominal,cnc_controller,A,R6,0.89783,0.745023,0.879642,0.051819,0.92,0.93,0,0.279256,0.591702,1938.19,6916.19,0.93,False
S013,nominal,cnc_controller,B,R2,0.72994,0.649569,0.813298,0.095111,0.92,0.93,0,0.315286,0.606114,3557.43,8535.43,0.93,False
S013,nominal,cnc_controller,B,R3,0.78954,0.661042,0.824511,0.106956,0.92,0.93,0,0.353551,0.621421,4000.45,8978.45,0.93,False
S013,nominal,cnc_controller,B,R6,0.89783,0.745023,0.879642,0.052019,0.92,0.93,0,0.291906,0.596762,1945.67,6923.67,0.93,False
S013,nominal,cnc_controller,C,R3,0.67086,0.625598,0.789045,0.155407,0.92,0.93,0,0.390709,0.636284,5812.66,10790.66,0.93,False
S013,nominal,cnc_controller,C,R6,0.8977,0.710902,0.850827,0.057478,0.92,0.93,0,0.309037,0.603615,2149.84,7127.84,0.93,False
S013,nominal,cnc_controller,C,R7,0.0,0.0,0.0,0.360974,0.92,0.93,0,0.659377,0.743751,13501.48,18479.48,0.93,False
S013,nominal,cnc_controller,D,R6,0.89731,0.67935,0.822196,0.063748,0.92,0.93,0,0.32848,0.611392,2384.38,7362.38,0.93,False
S013,nominal,cnc_controller,D,R7,0.0,0.0,0.0,0.364924,0.92,0.93,0,0.687957,0.755183,13649.22,18627.22,0.93,False
S013,nominal,column,A,R1,0.87948,0.897574,0.983888,0.036506,0.947855,0.939746,0,0.265967,0.652978,1768.65,11035.43,0.93,False
S013,nominal,column,A,R2,0.89056,0.896789,0.98364,0.03965,0.947855,0.939746,0,0.273773,0.656101,1920.98,11187.76,0.93,False
S013,nominal,column,A,R6,0.89783,0.955636,0.994605,0.025645,0.947855,0.939746,1,0.259624,0.650441,1242.44,10509.22,0.93,True
S013,nominal,column,B,R2,0.75115,0.896533,0.983558,0.046458,0.947855,0.939746,0,0.289078,0.662223,2250.78,11517.56,0.93,False
S013,nominal,column,B,R3,0.80774,0.903754,0.985778,0.0603,0.947855,0.939746,0,0.327869,0.677739,2921.42,12188.2,0.93,False
S013,nominal,column,B,R5,0.81255,0.902902,0.985525,0.065135,0.947855,0.939746,0,0.336439,0.681167,3155.65,12422.43,0.93,False
S013,nominal,column,B,R6,0.89783,0.955636,0.994605,0.025853,0.947855,0.939746,1,0.271954,0.655373,1252.51,10519.29,0.93,True
S013,nominal,column,C,R3,0.69514,0.881209,0.978313,0.102303,0.947855,0.939746,0,0.360171,0.69066,4956.33,14223.11,0.93,False
S013,nominal,column,C,R4,0.78161,0.877976,0.977114,0.121075,0.947855,0.939746,0,0.389391,0.702348,5865.83,15132.61,0.93,False
S013,nominal,column,C,R5,0.72055,0.880433,0.978028,0.108125,0.947855,0.939746,0,0.367351,0.693532,5238.43,14505.21,0.93,False
S013,nominal,column,C,R6,0.8977,0.941042,0.991078,0.02676,0.947855,0.939746,0,0.287549,0.661611,1296.44,10563.22,0.93,False
S013,nominal,column,C,R7,0.0,0.0,0.0,0.354765,0.947855,0.939746,0,0.645905,0.804954,17187.54,26454.32,0.93,False
S013,nominal,column,D,R4,0.54159,0.84743,0.964199,0.274574,0.947855,0.939746,0,0.502212,0.747476,13302.49,22569.27,0.93,False
S013,nominal,column,D,R6,0.89731,0.92569,0.986564,0.028702,0.947855,0.939746,0,0.305526,0.668802,1390.56,10657.34,0.93,False
S013,nominal,column,D,R7,0.0,0.0,0.0,0.358053,0.947855,0.939746,0,0.671938,0.815367,17346.88,26613.66,0.93,False
S013,nominal,control_system,A,R2,0.88782,0.597819,0.79296,0.077684,0.92,0.93,0,0.276005,0.590402,3190.03,8268.88,0.93,False
S013,nominal,control_system,A,R6,0.89783,0.769062,0.898489,0.043063,0.92,0.93,0,0.25681,0.582724,1768.34,6847.19,0.93,False
S013,nominal,control_system,B,R2,0.73038,0.5238,0.746816,0.094518,0.92,0.93,0,0.294273,0.597709,3881.33,8960.18,0.93,False
S013,nominal,control_system,B,R3,0.78974,0.685477,0.847482,0.090014,0.92,0.93,0,0.327804,0.611121,3696.37,8775.22,0.93,False
S013,nominal,control_system,B,R6,0.89783,0.769062,0.898489,0.043263,0.92,0.93,0,0.269208,0.587683,1776.55,6855.4,0.93,False
S013,nominal,control_system,C,R3,0.66898,0.650441,0.814159,0.138137,0.92,0.93,0,0.36503,0.626012,5672.51,10751.36,0.93,False
S013,nominal,control_system,C,R6,0.89771,0.735973,0.872229,0.04826,0.92,0.93,0,0.285914,0.594366,1981.75,7060.61,0.93,False
S013,nominal,control_system,C,R7,0.0,0.0,0.0,0.3548,0.92,0.93,0,0.634588,0.733835,14569.6,19648.45,0.93,False
S013,nominal,control_system,D,R6,0.89732,0.705203,0.845791,0.054129,0.92,0.93,0,0.304928,0.601971,2222.76,7301.61,0.93,False
S013,nominal,control_system,D,R7,0.0,0.0,0.0,0.3596,0.92,0.93,0,0.665623,0.746249,14766.71,19845.56,0.93,False
S013,nominal,coolant_lubrication_system,A,R2,0.88814,0.674982,0.837772,0.08113,0.92,0.93,0,0.234859,0.548944,901.26,3607.12,0.93,False
S013,nominal,coolant_lubrication_system,A,R6,0.89783,0.76935,0.898708,0.046229,0.92,0.93,0,0.216925,0.54177,513.55,3219.41,0.93,False
S013,nominal,coolant_lubrication_system,B,R2,0.73443,0.674539,0.837357,0.089164,0.92,0.93,0,0.250944,0.555378,990.51,3696.37,0.93,False
S013,nominal,coolant_lubrication_system,B,R3,0.79369,0.686767,0.848659,0.098967,0.92,0.93,0,0.283657,0.568463,1099.4,3805.26,0.93,False
S013,nominal,coolant_lubrication_system,B,R6,0.89783,0.76935,0.898708,0.046429,0.92,0.93,0,0.229575,0.54683,515.77,3221.63,0.93,False
S013,nominal,coolant_lubrication_system,C,R3,0.67667,0.652186,0.815878,0.144608,0.92,0.93,0,0.3183,0.58232,1606.42,4312.28,0.93,False
S013,nominal,coolant_lubrication_system,C,R6,0.89777,0.736279,0.872483,0.051412,0.92,0.93,0,0.246587,0.553635,571.13,3276.99,0.93,False
S013,nominal,coolant_lubrication_system,C,R7,0.0,0.0,0.0,0.347952,0.92,0.93,0,0.557551,0.67802,3865.32,6571.18,0.93,False
S013,nominal,coolant_lubrication_system,D,R6,0.89741,0.70557,0.846117,0.057173,0.92,0.93,0,0.265616,0.561247,635.12,3340.98,0.93,False
S013,nominal,coolant_lubrication_system,D,R7,0.0,0.0,0.0,0.360384,0.92,0.93,0,0.61371,0.700484,4003.42,6709.28,0.93,False
S013,nominal,coolant_system,A,R2,0.88798,0.655985,0.864569,0.075954,0.9417,0.92575,0,0.240732,0.587341,311.08,2844.97,0.93,False
S013,nominal,coolant_system,A,R6,0.89783,0.76712,0.923081,0.041677,0.9417,0.92575,0,0.222992,0.580245,170.7,2704.59,0.93,False
S013,nominal,coolant_system,B,R2,0.73385,0.655606,0.864205,0.084021,0.9417,0.92575,0,0.256842,0.593785,344.12,2878.01,0.93,False
S013,nominal,coolant_system,B,R3,0.79243,0.665918,0.87395,0.094188,0.9417,0.92575,0,0.289686,0.606922,385.76,2919.65,0.93,False
S013,nominal,coolant_system,B,R6,0.89783,0.76712,0.923081,0.041877,0.9417,0.92575,0,0.235642,0.585305,171.52,2705.41,0.93,False
