scenario_id,scenario_label,component_type,quality_state_before,route_id,risk_row_count,cvar_model_weight_sum,residual_cvar95_weighted_sum,cvar95_weighted_sum,risk_index_weighted_sum,risk_index_max,impact_cost_mean_sum,var95_loss_max,route_tail_loss_rmb,route_cvar95_loss_rmb,route_risk_index
S018,pessimistic,drill_head,B,R3,9,4.93031373,537476.5948295967,586686.3220491298,2.4641178762969047,0.81417183,426169.5487,313802.1005,109014.68431089004,118995.73823857447,0.49978926519487527
S018,pessimistic,drill_head,B,R5,9,5.0063087799999995,321322.87207241997,350624.5951712844,2.562869340778975,0.80066088,260761.3602,331178.5964,64183.590384215175,70036.54999707878,0.5119279400059249
S018,pessimistic,drill_head,B,R6,9,4.74435796,272388.57388613134,296951.8088195372,2.143726090802542,0.65947545,273234.3431,186373.7419,57413.158151778945,62590.515159934774,0.45184745941947047
S018,pessimistic,drill_head,C,R3,9,5.0096028200000005,545418.0620444915,596852.722308721,2.5902345246460703,0.82196385,436613.7486,321695.8239,108874.51194074732,119141.72515351645,0.5170538698806605
S018,pessimistic,drill_head,C,R5,9,5.08645722,323757.74073929223,354977.5358441983,2.690715948586945,0.80730948,270099.9331,331685.0763,63650.931628063954,69788.75875499811,0.528996083562253
S018,pessimistic,drill_head,C,R6,9,4.73019292,253227.62290522608,278427.61643559235,2.13239769754517,0.65949147,273592.9562,161573.9583,53534.31185323115,58861.788756724185,0.4508056507651214
S018,pessimistic,drill_head,C,R7,9,5.84003352,943161.3476973458,1025181.0184223887,4.1109732493628215,0.96616744,354712.5379,864668.7507,161499.30380833597,175543.6873626692,0.7039297352120029
S018,pessimistic,drill_head,D,R6,9,4.77901768,233229.2091750574,252822.7306230911,2.194898999434743,0.66409209,278947.1704,137742.269,48802.75085633443,52902.65647711333,0.459278275663283
S018,pessimistic,drill_head,D,R7,9,5.8507662400000005,943418.5486618828,1025445.1475797722,4.12348540410021,0.96617432,354759.6187,864668.7507,161247.00765038302,175266.81216027733,0.7047769873130685
S018,pessimistic,electrical_system,A,R2,9,4.61720273,354543.5870817999,389031.06823046185,1.9687929814884912,0.712178,378329.9838,545572.2399,76787.5286866167,84256.87390825523,0.42640384159360734
S018,pessimistic,electrical_system,A,R6,9,4.79475106,311512.0422886555,342237.8048404028,2.1967830312405767,0.70145621,363975.33999999997,479587.3812,64969.38806425864,71377.5961583296,0.45816414736671995
S018,pessimistic,electrical_system,B,R2,9,4.69893657,418112.9998262146,457733.1652651758,2.074421803632641,0.7206154,401658.47939999995,617592.0848,88980.34557342718,97412.07578487824,0.4414662280986357
S018,pessimistic,electrical_system,B,R3,9,4.89617473,529459.179856856,581523.4646342878,2.373089390729731,0.75379053,467431.2157,776798.7437,108137.31311767461,118770.97871347572,0.484682332962764
S018,pessimistic,electrical_system,B,R6,9,4.8030114,309195.528821103,339911.8604739092,2.204780768456761,0.7015797,364146.8968,477357.592,64375.347687307796,70770.57124492963,0.459041335703838
S018,pessimistic,electrical_system,C,R3,9,4.97394322,532385.4155901417,588662.580827433,2.496572277002193,0.76240019,489818.3183,797500.9846,107034.87998203198,118349.2763770297,0.5019301923197654
S018,pessimistic,electrical_system,C,R6,9,4.79123359,258057.69580575675,290122.66609622416,2.1968558278940664,0.70174752,364389.6449,416171.1632,53860.387092034216,60552.81184823722,0.458515700941658
S018,pessimistic,electrical_system,C,R7,9,5.81882811,2241946.692303998,2443556.671460457,4.033056865072749,0.95844627,789301.4336,2308136.0637,385291.7889860125,419939.6554198019,0.6931046576443292
S018,pessimistic,electrical_system,D,R6,9,4.84043611,188384.5384473538,204603.32233410276,2.259016328629204,0.70599926,376353.15009999997,128113.5486,38918.91849541504,42269.604986915685,0.4666968589797592
S018,pessimistic,electrical_system,D,R7,9,5.82980164,2242094.5587135768,2443701.651390309,4.0458477761784435,0.95845914,789332.4092999999,2308136.0637,384591.91189797956,419174.0649670387,0.6939940714995654
S018,pessimistic,feed_gearbox,A,R1,9,4.62647762,830986.1587522597,912441.7399758609,2.0168355017218733,0.77962137,810362.3172,778958.2953,179615.29850700102,197221.69108339076,0.43593326659642917
S018,pessimistic,feed_gearbox,A,R2,9,4.64626922,837134.6946489828,921490.3495125488,2.0427090240614945,0.78450153,831457.9541000001,809425.2639,180173.52310225856,198329.0906919399,0.4396449984578153
S018,pessimistic,feed_gearbox,A,R6,9,4.83380972,996586.8415115058,1095082.3801892663,2.283337272998073,0.79088015,989686.3859999999,712193.9631,206170.0603124911,226546.43927301018,0.4723680503083752
S018,pessimistic,feed_gearbox,B,R2,9,4.73568768,943330.2359198709,1036557.5161872137,2.1612370141369066,0.79283931,867223.8461,920278.1086,199196.04071522533,218882.15318017208,0.45637237085214766
S018,pessimistic,feed_gearbox,B,R3,9,4.89841419,1134295.2832172427,1248532.9971741915,2.403771320558527,0.81609549,973553.9963,1175622.0972,231563.77538120002,254885.14215948564,0.49072439106226895
S018,pessimistic,feed_gearbox,B,R5,9,4.98324512,1188735.7066117602,1308376.0279956823,2.5169057796669194,0.82145967,998845.8141,1240788.2738,238546.50493527402,262555.02117376926,0.5050736455980153
S018,pessimistic,feed_gearbox,B,R6,9,4.84180747,994648.1922584063,1093246.780456383,2.2912022032665345,0.79088015,990489.3346000001,708745.9691,205429.10853462876,225793.11284684003,0.4732121666263889
S018,pessimistic,feed_gearbox,C,R3,9,4.98227391,1151514.064282596,1273447.1403636727,2.5355160796571043,0.82390425,1009852.4711000001,1202747.6252,231122.19140970436,255595.57008853267,0.5089074036190644
S018,pessimistic,feed_gearbox,C,R5,9,5.06693751,1186102.180221191,1312440.7917410345,2.6484694430444473,0.82794993,1030050.1287,1238997.0407,234086.60120246696,259020.52061049288,0.5226962909681606
S018,pessimistic,feed_gearbox,C,R6,9,4.82749959,920568.3575481493,1021342.8937948153,2.2798173949967464,0.79089617,991443.828,614691.2035,190692.58119774365,211567.6811056581,0.47225636222099526
S018,pessimistic,feed_gearbox,C,R7,9,5.84286137,3640496.100609104,3972030.5752036683,4.116218799687174,0.96948946,1418817.4527,3301565.1093,623067.3415085842,679809.1420751385,0.7044868154534316
S018,pessimistic,feed_gearbox,D,R6,9,4.87602781,843086.4789855686,921992.0532305061,2.3428568355162516,0.79545413,1011302.7967000001,460079.5447,172904.3622877878,189086.7093373912,0.4804847155939932
S018,pessimistic,feed_gearbox,D,R7,9,5.85330964,3641020.5838236646,3972586.2076682234,4.128071180335308,0.96949069,1418892.1374,3301565.1093,622044.7589073153,678690.5959186918,0.7052541953572967
S018,pessimistic,feed_mechanism,A,R2,9,4.67978941,755955.5026025587,822866.9787320218,2.112367212047244,0.78656635,582206.0015,744053.0973,161536.2223323974,175834.18966966332,0.4513808265674169
S018,pessimistic,feed_mechanism,A,R6,9,4.77451913,243536.15818406022,263508.7498325122,2.2069258340610247,0.65736969,217810.33529999998,217388.7052,51007.473538819024,55190.636513904225,0.46222996996579735
S018,pessimistic,feed_mechanism,B,R2,9,4.76274504,766820.301248883,834563.828903824,2.2208667835292104,0.79488469,584886.3338,744095.4856,161003.85278001003,175227.4837083918,0.4662997420347343
S018,pessimistic,feed_mechanism,B,R3,9,4.98052066,901969.8928372058,982112.0266344944,2.551896065033887,0.81793711,676757.4854,856052.0505,181099.51838593633,197190.6340078297,0.512375359774913
S018,pessimistic,feed_mechanism,B,R5,9,5.05627288,171219.1915152422,184312.05180077752,2.6534702333577775,0.80780477,132288.83719999998,87087.0871,33862.72766102018,36452.156791185196,0.5247877826874284
S018,pessimistic,feed_mechanism,B,R6,9,4.78295108,243642.19219279225,263630.5564146223,2.2149724517622644,0.65736969,217970.71409999998,217412.4103,50939.720711672475,55118.80677956302,0.46309745065639774
S018,pessimistic,feed_mechanism,C,R3,9,5.05679986,908516.141780205,989609.4316593843,2.676516570283346,0.82586341,680346.157,856300.1633,179662.26999939146,195698.75396638384,0.5292905877994045
S018,pessimistic,feed_mechanism,C,R5,9,5.13414837,174009.6800300847,187749.00170624757,2.7806122622627063,0.81438719,135712.2536,87522.6507,33892.60837237641,36568.67471990249,0.5415917230811751
S018,pessimistic,feed_mechanism,C,R6,9,4.76824116,238800.87758935735,259012.52960915078,2.202614478191512,0.65738481,218165.53060000003,217442.9029,50081.54360828456,54320.35019158947,0.4619343704066159
S018,pessimistic,feed_mechanism,C,R7,9,5.87934356,339013.93533683295,365537.11724035157,4.189767831269036,0.95508433,150313.0841,234956.3441,57661.868519354386,62173.117374408306,0.7126251066146296
S018,pessimistic,feed_mechanism,D,R6,9,4.8154478,234482.68241167345,253402.36907684183,2.2619528251163223,0.66169797,219638.4831,217470.0017,48693.84783107262,52622.80469052988,0.46972844874703495
S018,pessimistic,feed_mechanism,D,R7,9,5.89061151,339194.72306859196,365717.888804092,4.203100717271042,0.95510607,150349.1739,234956.3441,57582.259922041936,62084.87661819885,0.713525363221762
S018,pessimistic,gearbox,A,R1,9,4.5657957,546669.6393613075,601120.2235544203,1.892797358407998,0.69792842,568879.4009,779774.7218,119731.51566140103,131657.2757634382,0.4145602393922264
S018,pessimistic,gearbox,A,R2,9,4.59249611,552192.7689499349,609463.8266041735,1.929471946535279,0.7049258,590162.3498,810095.2524,120238.04826912197,132708.62119558192,0.4201357824416925
S018,pessimistic,gearbox,A,R6,9,4.7965039,522667.73405672464,576871.7422467489,2.1930899783912885,0.69560004,593235.6187,713084.0804,108968.4789074652,120269.21154942641,0.45722676852014826
S018,pessimistic,gearbox,B,R2,9,4.67296807,650287.3431188659,715611.1479466285,2.03334629291804,0.71325241,624455.4846,918577.2951,139159.3807998919,153138.46301257279,0.4351295070839292
S018,pessimistic,gearbox,B,R3,9,4.87604151,841545.31133312,928022.0536455283,2.3411512876919476,0.7480091,732970.2019999999,1175251.1883,172587.80705768027,190322.83702718688,0.48013358436153825
S018,pessimistic,gearbox,B,R5,9,4.9639848,895201.147716537,987015.0638168101,2.4599809690545626,0.75414869,758382.9563999999,1240587.5755,180339.2201596864,198835.23088483472,0.4955657739029665
S018,pessimistic,gearbox,B,R6,9,4.80464087,519999.02110635285,574254.4022597116,2.2011019684407147,0.69566929,593761.7725,709652.0129,108228.48890813203,119520.775391421,0.4581199777457487
S018,pessimistic,gearbox,C,R3,9,4.9542461200000005,851106.916186921,944591.0232491661,2.463146184224194,0.75623002,766949.7481,1200236.1109,171793.42640064898,190662.9183067647,0.49717880875570913
S018,pessimistic,gearbox,C,R5,9,5.04258581,884999.9883175519,982857.4556624794,2.58305140763122,0.76109785,787363.3389,1236639.2414,175505.19151553157,194911.3991701173,0.512247387542468
S018,pessimistic,gearbox,C,R6,9,4.79023454,444749.47588041076,501097.4987260387,2.189524140321206,0.69577386,594407.6737,615789.2653,92845.03131665256,104608.1344330248,0.4570807800824729
S018,pessimistic,gearbox,C,R7,9,5.81791907,3299481.689942036,3599320.9449404124,4.033482763403175,0.96797893,1174140.5449,3309720.115,567124.0266912197,618661.2260559362,0.6932861586545195
S018,pessimistic,gearbox,D,R6,9,4.83863078,354471.9762167182,388040.1984023426,2.251855182524104,0.70038954,613755.2565,192156.891,73258.73626933737,80196.28197428667,0.46539099280563506
S018,pessimistic,gearbox,D,R7,9,5.82844631,3299854.7521340316,3599711.470784939,4.045537830537974,0.96798116,1174197.9982,3309720.115,566163.7041199803,617610.8141562239,0.6941022727784163
S018,pessimistic,grinding_spindle,A,R1,9,4.59591717,859800.3836563348,941018.0460924215,1.9799973821034749,0.75466592,777164.1653,527785.0277,187079.1730688077,204750.87154201727,0.4308165941344576
S018,pessimistic,grinding_spindle,A,R2,9,4.62257815,1433492.8081465957,1568862.802239728,2.016556271035418,0.75975956,1254254.3169,1159936.4387,310106.77626869234,339391.2988230882,0.43624060115358315
S018,pessimistic,grinding_spindle,A,R6,9,4.7640538,538353.3893967533,591504.5712021056,2.1807234917141454,0.65642316,558366.3365999999,475377.8451,113003.21364900481,124159.92682578556,0.4577453536973376
S018,pessimistic,grinding_spindle,B,R2,9,4.70337539,1506263.757629359,1647719.7265885386,2.122262201221355,0.76827842,1277767.4423,1159975.4249,320251.6560408671,350327.07150949707,0.45122109660512444
S018,pessimistic,grinding_spindle,B,R3,9,4.914996540000001,1409672.1701340538,1544717.7782598287,2.4445358403089426,0.79298576,1155732.3762,882264.7379,286810.40946044156,314286.6461224057,0.49736267775865867
S018,pessimistic,grinding_spindle,B,R5,9,4.9931071,737987.1857005043,811662.9784483259,2.548585203787555,0.78353994,605300.2437999999,843213.2727,147801.19290862084,162556.69309563297,0.5104206965213214
S018,pessimistic,grinding_spindle,B,R6,9,4.77217289,536815.0674364029,590017.2793083441,2.1887018329318395,0.65642316,558797.1732,473052.4335,112488.60420821905,123637.02927543015,0.45863841972662467
S018,pessimistic,grinding_spindle,C,R3,9,4.99151705,1423353.2647154448,1563713.130912126,2.565244196373196,0.80082206,1178943.6702999999,882366.2891,285154.4431197415,313274.1239283408,0.5139207520834164
S018,pessimistic,grinding_spindle,C,R4,9,5.26725291,1506477.1743416088,1657759.205342488,2.9919480740809705,0.81827306,1214888.6076,911921.2892,286008.1336670824,314729.372913762,0.5680281781041288
S018,pessimistic,grinding_spindle,C,R5,9,5.06978201,735094.4536862249,813150.4066577432,2.669779728956216,0.79000626,625060.521,840652.2943,144995.27834456632,160391.59179898215,0.5266064149681686
S018,pessimistic,grinding_spindle,C,R6,9,4.7559686800000005,486808.67544588697,541454.791412055,2.1746289044107536,0.65644278,559293.5793,409514.8402,102357.41826749938,113847.42580181478,0.45724205744995644
S018,pessimistic,grinding_spindle,C,R7,9,5.83808107,2294132.769748289,2501212.6146019306,4.1151891478040605,0.96926063,853774.5682,2163901.7756,392960.0740793223,428430.6066688331,0.7048872906117524
S018,pessimistic,grinding_spindle,D,R4,9,5.66754782,1946634.6069785226,2138428.637325309,3.683471808543841,0.8623529,1343108.8913,1398864.4201,343470.34534214524,377311.0885415183,0.649923375246235
S018,pessimistic,grinding_spindle,D,R6,9,4.80333914,431185.5042712175,470997.2701050107,2.235866785925002,0.661209,572658.8844,199040.4857,89767.86599982143,98056.21805521954,0.4654817660709675
S018,pessimistic,grinding_spindle,D,R7,9,5.848644,2294514.836682168,2501613.0403631544,4.1273481447110365,0.96926356,853831.6079,2163901.7756,392315.695173474,427725.3052781387,0.7056931734451671
S018,pessimistic,guideway,A,R1,9,4.6062645799999995,3247486.4051273097,3554657.315110639,1.9914446592213952,0.77691281,2843694.3069,2455168.2712,705015.1698249409,771700.6379843338,0.43233397140669577
S018,pessimistic,guideway,A,R2,9,4.63214863,3807826.8870692276,4170656.058914618,2.026808842799733,0.78188189,3321957.1545,3049060.3693,822043.3304769039,900371.812748724,0.43755263587035054
S018,pessimistic,guideway,A,R6,9,4.74771249,1836531.0908842406,2020855.6827019323,2.1516923117089837,0.62295926,1932421.246,1350180.0613,386824.4117040543,425648.28577097185,0.4532061105724167
S018,pessimistic,guideway,B,R2,9,4.71120616,3997825.6145687774,4376401.675938057,2.1298664421717293,0.79011005,3385822.5266,3049097.5475,848577.9392360061,928934.4442396588,0.4520851709388429
S018,pessimistic,guideway,B,R3,9,4.91807095,3720666.6089983797,4081359.7481714454,2.442994694728024,0.81417299,3056006.2703,2334056.0939,756529.6732854942,829870.042474976,0.4967383999875041
S018,pessimistic,guideway,B,R5,9,4.99519516,2593753.2652026094,2852877.687317513,2.5438570915576175,0.80456319,2144130.7288,2368138.6494,519249.63532408,571124.369706811,0.5092608016455593
S018,pessimistic,guideway,B,R6,9,4.7558789,1830323.7655207764,2014672.1571190872,2.159727834654047,0.62295926,1932984.9492,1343646.8322,384854.9982045961,423617.2113463796,0.4541174996390356
S018,pessimistic,guideway,C,R3,9,4.99280255,3738317.2769304495,4112522.3454028536,2.560077652640772,0.82174199,3116623.7716,2334152.4116,748741.2609438058,823690.1628330672,0.5127536342571312
S018,pessimistic,guideway,C,R4,9,5.2716099299999994,3558066.4338742206,3928653.5612991583,2.9872737189519767,0.83915663,2912428.3397999997,2569921.5316,674948.7312454131,745247.3937689769,0.5666719955799114
S018,pessimistic,guideway,C,R5,9,5.0700695499999995,2565811.1443029162,2835989.451457971,2.661253106329334,0.81075645,2194442.2679,2353761.1809,506070.20653255464,559359.0824524234,0.524894792878992
S018,pessimistic,guideway,C,R6,9,4.73912095,1685819.1752191933,1873957.120920629,2.1448661822008117,0.62297708,1933666.259,1183901.284,355724.02413979184,395422.93617144943,0.45258734791329003
S018,pessimistic,guideway,C,R7,9,5.85651288,7083788.859301146,7732206.581349168,4.1420400015036565,0.96924497,2912247.9117,6200121.4557,1209557.4626826649,1320274.835859179,0.7072536313629103
S018,pessimistic,guideway,D,R4,9,5.66863427,4697065.919934113,5175234.285201674,3.6691448420302653,0.88257533,3256577.9295,3934517.4142,828606.2737884327,912959.6369606103,0.6472714003527106
S018,pessimistic,guideway,D,R6,9,4.78550386,1503922.8941152235,1648083.1734691095,2.204443866857635,0.62763746,1970107.5685999999,1183925.4037,314266.3631902751,344390.73119232827,0.4606503163195933
S018,pessimistic,guideway,D,R7,9,5.86710426,7084209.482851644,7732648.971743354,4.154183446427008,0.96924702,2912310.3076,6200121.4557,1207445.6442080755,1317966.8587896125,0.7080466380576997
S018,pessimistic,hydraulic_system,A,R2,9,4.64214851,5112659.520220292,5579213.581146678,2.037957517943569,0.78607847,4109293.8436999996,5327423.7693,1101356.3028426878,1201860.2095835744,0.4390117019206628
S018,pessimistic,hydraulic_system,A,R6,9,4.7773574199999995,832248.8098141543,908345.7996004368,2.1932424411664693,0.70263697,767186.2293,781018.8614,174206.93840699788,190135.61677376798,0.459091135192156
S018,pessimistic,hydraulic_system,B,R2,9,4.72290927,5162241.174946498,5632971.871219257,2.1422278166780213,0.79403069,4119949.2864,5327458.9591,1093021.4577140287,1192691.103976947,0.45358225072954267
S018,pessimistic,hydraulic_system,B,R3,9,4.9173457,5242795.682905471,5721866.232021805,2.4335939411445926,0.81515189,4132841.8606,5298526.0096,1066184.0762803133,1163608.69890067,0.49489990934430184
S018,pessimistic,hydraulic_system,B,R6,9,4.7855915,831549.2252262952,907662.3636359588,2.2011935743128377,0.70263697,767402.9528,781037.9227,173761.01266192386,189665.65859956053,0.45996269725755695
S018,pessimistic,hydraulic_system,C,R3,9,4.99331471,5263937.953447813,5746675.40736069,2.5533943017148695,0.82234919,4143656.7714000004,5298756.443,1054197.1133735757,1150873.866582443,0.5113625817738353
S018,pessimistic,hydraulic_system,C,R6,9,4.77265261,808748.4286522387,885544.1453529637,2.191584264409943,0.70264759,767674.6048000001,781062.4683,169454.70260242527,185545.48543874928,0.4591962674630834
S018,pessimistic,hydraulic_system,C,R7,9,5.84610567,1403896.8532546726,1528242.390556192,4.115615511725589,0.95999326,639449.2395,1050974.1394,240142.23014457975,261412.03680230296,0.7039926652105125
S018,pessimistic,hydraulic_system,D,R6,9,4.82084673,781906.688330831,851936.3136490261,2.252327909385009,0.70677823,773351.3844,781084.2596,162192.81220144307,176719.22825246636,0.46720587389116364
S018,pessimistic,hydraulic_system,D,R7,9,5.85699785,1404079.0885297155,1528424.8492768682,4.128247899796733,0.96000243,639484.9586,1050974.1394,239726.75498416234,260957.04461917604,0.704840262114273
S018,pessimistic,lead_screw,A,R1,9,4.59501299,872654.1213464965,951689.0486318879,1.9746793846648987,0.7661172,725271.2847000001,779282.6406,189913.30889501938,207113.46207356162,0.42974402661370903
S018,pessimistic,lead_screw,A,R2,9,4.61997063,1800001.0924839075,1964463.0792261225,2.0082804260636378,0.7707126,1458516.5102000001,1793180.803,389613.10290492204,425211.1618350531,0.43469549633557686
S018,pessimistic,lead_screw,A,R6,9,4.67474625,252306.43105173876,275228.0416421382,2.0499896907020316,0.56133137,268342.9735,186084.0068,53972.21957271772,58875.504021664965,0.43852427085256906
S018,pessimistic,lead_screw,B,R2,9,4.70118221,1833681.6181622266,2000914.1871299369,2.112925631938733,0.77881134,1467763.8819000002,1793218.7412,390046.915063568,425619.36503412767,0.44944559422612407
S018,pessimistic,lead_screw,B,R3,9,4.90188513,1264927.8971438045,1380914.3631416212,2.414551607445633,0.80101272,1003369.1497,1099921.5887,258049.27361563945,281710.87786008994,0.4925761300827612
S018,pessimistic,lead_screw,B,R5,9,4.97350174,298897.84064458,326337.76442518074,2.5025737049702808,0.78036446,250392.3736,319521.1501,60098.066969728265,65615.29109371152,0.5031814274524172
S018,pessimistic,lead_screw,B,R6,9,4.6829230200000005,251947.86401658226,274899.932041806,2.05791775021014,0.56133137,268615.268,185198.9971,53801.41055929256,58702.63740568727,0.43945154370915535
S018,pessimistic,lead_screw,C,R3,9,4.97665458,1273822.734133123,1392097.265266396,2.531662197816322,0.80842116,1013299.3086,1100194.6584,255959.64390462538,279725.51497966255,0.5087076382577314
S018,pessimistic,lead_screw,C,R5,9,5.0490026199999996,299610.3429080446,328787.52917591896,2.621142273997567,0.7867141,259215.85139999999,319280.5709,59340.500581488035,65119.30254770179,0.5191406048423812
S018,pessimistic,lead_screw,C,R6,9,4.66724328,232762.26719769943,256327.67660943477,2.0444359740236386,0.56134379,268921.8066,161039.2015,49871.46656681231,54920.57328741491,0.4380392988692971
S018,pessimistic,lead_screw,C,R7,9,5.83687504,945509.3156873398,1028071.5428794485,4.0986506883954625,0.96302655,353784.2163,880860.448,161988.9597100814,176133.89627739033,0.7021994920753799
S018,pessimistic,lead_screw,D,R6,9,4.71348219,211943.04149410693,229882.05251067318,2.1022026981435573,0.56565407,273993.3597,122406.6531,44965.27894891801,48771.17240378778,0.44599780234738884
S018,pessimistic,lead_screw,D,R7,9,5.8476617,945741.5789565152,1028308.5984049018,4.111121999473998,0.96303287,353825.2817,880860.448,161729.8721224785,175849.53630352826,0.703036907807782
S018,pessimistic,motor,A,R2,9,4.67581405,437014.9078790957,474128.3624959599,2.086475482337386,0.77664726,345757.9879,429024.2888,93462.85014886248,101400.1749055782,0.4462272152027488
S018,pessimistic,motor,A,R6,9,4.68754505,72223.46396011993,76003.57084480207,2.0683699726792373,0.55294571,71420.4094,38933.5107,15407.524234912673,16213.939286791938,0.44124802015059833
S018,pessimistic,motor,B,R2,9,4.75833486,443713.2860783077,481305.2368114559,2.1940632049141957,0.78483186,347478.92699999997,429055.9233,93249.69745368189,101149.92974905006,0.4610989494157197
S018,pessimistic,motor,B,R3,9,4.95979886,418220.1011321161,453463.00198823673,2.4971896964206914,0.80588916,323382.08869999996,382742.9753,84321.98823726414,91427.6999507671,0.5034860821796897
S018,pessimistic,motor,B,R6,9,4.69648576,72351.66323285142,76140.34848590997,2.077190620642666,0.55294571,71550.0407,38950.1859,15405.489749180337,16212.196177490374,0.4422861532625335
S018,pessimistic,motor,C,R3,9,5.0363248800000004,422372.5155886122,457578.5574074426,2.6228793006902813,0.81352512,325719.4744,382913.3981,83865.2242761218,90855.64738378087,0.5207923164580044
S018,pessimistic,motor,C,R6,9,4.68619639,69458.15691408333,73411.70308052786,2.0716526590906947,0.55295849,71716.4749,38971.6926,14821.862152918293,15665.519959253748,0.4420755100045422
S018,pessimistic,motor,C,R7,9,5.84486305,208255.48345127894,222395.5996192945,4.108208218460215,0.95176064,90203.8462,149725.549,35630.51549193765,38049.75372678655,0.7028750174839793
S018,pessimistic,motor,D,R6,9,4.73645449,66942.00590052255,70157.50040336243,2.134660355025224,0.55702343,72657.1572,38990.7464,14133.357776762372,14812.239946881118,0.45068739909400546
S018,pessimistic,motor,D,R7,9,5.85633775,208387.84416389436,222523.4871296523,4.121727825755979,0.9517815,90231.55990000001,149725.549,35583.303603671826,37997.037846673426,0.7038063721232573
S018,pessimistic,pallet_system,A,R1,9,4.57535118,29344627.35498121,32039959.705464397,1.9445954198961675,0.79046788,23922338.8527,30102435.8988,6413633.883067574,7002732.34664894,0.4250155547395965
S018,pessimistic,pallet_system,A,R2,9,4.6010192100000005,29664439.45979626,32394608.629033715,1.9786539942235402,0.7953286,24162740.3173,30356766.2725,6447362.661586509,7040746.223929308,0.4300468882901143
S018,pessimistic,pallet_system,A,R6,9,4.796590569999999,26265644.466103368,28695315.13668737,2.2191794169747667,0.74908274,22458740.246799998,27971715.3113,5475898.78326917,5982439.968122477,0.46265766998219465
S018,pessimistic,pallet_system,B,R2,9,4.68221696,30029508.455580212,32791024.100090146,2.083447707780674,0.80352508,24248156.525000002,30356802.7892,6413523.489432709,7003311.5466930745,0.4449703475040751
S018,pessimistic,pallet_system,B,R3,9,4.86634778,27908979.32977855,30489832.95755148,2.35304772075914,0.8118476,22543984.2677,27727018.5744,5735097.570395708,6265444.710478847,0.4835346397620476
S018,pessimistic,pallet_system,B,R5,9,4.95296916,28101708.664963357,30701808.849172425,2.4677324649530243,0.81715634,22602893.5447,27727498.193,5673709.598660888,6198667.477504023,0.49823295587671784
S018,pessimistic,pallet_system,B,R6,9,4.8044645,26260185.739219975,28690084.490961473,2.226958018316505,0.74908274,22460375.189600002,27971736.7298,5465788.276554021,5971546.775080027,0.46351846669207464
S018,pessimistic,pallet_system,C,R3,9,4.9419947,28037134.501594078,30644442.384380966,2.4695787853978333,0.81945854,22627803.884999998,27727113.3914,5673242.527272252,6200824.6152876215,0.49971295707739893
S018,pessimistic,pallet_system,C,R5,9,5.0287804,28163660.803195033,30786192.067150835,2.5845954620645557,0.82345274,22673778.4785,27727597.3647,5600495.26187205,6121999.693434781,0.5139606935440163
S018,pessimistic,pallet_system,C,R6,9,4.78758481,26076030.884660795,28511108.95024501,2.212118042981879,0.74909714,22462032.484500002,27971764.206,5446594.03843768,5955217.52234923,0.4620530248072784
S018,pessimistic,pallet_system,C,R7,9,5.83817461,35487499.7899884,38734711.22035162,4.109735292880673,0.9709567,23667037.3497,27721163.9319,6078526.621866213,6634729.827025783,0.7039418255564427
S018,pessimistic,pallet_system,D,R6,9,4.83346014,25930668.229097225,28316036.81119328,2.271314642565872,0.75361532,22509941.569699995,27971788.6533,5364825.089691797,5858336.676216654,0.46991483880652674
S018,pessimistic,pallet_system,D,R7,9,5.84846693,35488458.91951145,38735740.82419966,4.121300852247756,0.9709573,23667165.1239,27721170.6204,6067993.43217137,6623229.86311212,0.7046805430509215
S018,pessimistic,radial_arm,A,R1,9,4.59167501,159829.53575658976,173091.2836863709,1.975246523179106,0.75720197,149937.6391,142419.4949,34808.54707889915,37696.762795581846,0.43017994933816234
S018,pessimistic,radial_arm,A,R2,9,4.63116593,447376.0352326602,487312.02259735373,2.0358311994752833,0.78300622,372595.5712,345799.1648,96601.1673938576,105224.47909728723,0.43959366393837745
S018,pessimistic,radial_arm,A,R6,9,4.79046339,195238.24183283135,211824.81332516647,2.225126690094518,0.72419189,188306.4209,130162.5709,40755.6066998419,44218.02153155928,0.46449090806944204
S018,pessimistic,radial_arm,B,R2,9,4.70839449,467029.3519591438,508551.6981094505,2.1358052100167746,0.79086592,378883.2694,345837.5408,99190.78636062711,108009.57719017519,0.4536164534541316
S018,pessimistic,radial_arm,B,R3,9,4.917356,508869.2351348522,554725.803157808,2.4520972502847553,0.81407296,401282.4937,339291.1239,103484.31863278807,112809.77077067595,0.4986617300607797
S018,pessimistic,radial_arm,B,R5,9,4.99327421,242974.44136714024,264307.05339068547,2.5509696534333135,0.80142615,197752.094,225123.4256,48660.34412461002,52932.613406521785,0.5108811465479909
S018,pessimistic,radial_arm,B,R6,9,4.79859089,195125.97250424002,211741.16605499748,2.232994224445581,0.72419189,188544.03569999998,129535.4036,40663.18154166296,44125.69666988166,0.4653437385335388
S018,pessimistic,radial_arm,C,R3,9,4.99086684,514791.7725229967,562207.367496878,2.567514657362825,0.82141408,408528.5272,339548.5948,103146.76568750064,112647.23855002271,0.5144426288405693
S018,pessimistic,radial_arm,C,R4,9,5.23952536,301648.65403513226,328940.4761908243,2.9388035806268333,0.81687684,241823.4876,242480.5916,57571.75188768096,62780.586711546006,0.560891183591262
