scenario_id,assembly_requirement_id,compatibility_id,variable_name,variable_index,saa_probability,pair_carbon_kg,carbon_source_column,weighted_coefficient
S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002282,"select_pair[S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002282]",20597,0.14075067026821778,7.79729,combined_carbon_kg,1.0974737937756718
S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002283,"select_pair[S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002283]",20598,0.14075067026821778,7.64656,combined_carbon_kg,1.0762584452461432
S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002284,"select_pair[S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002284]",20599,0.14075067026821778,7.64656,combined_carbon_kg,1.0762584452461432
S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002285,"select_pair[S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002285]",20600,0.14075067026821778,7.64656,combined_carbon_kg,1.0762584452461432
S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002286,"select_pair[S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002286]",20601,0.14075067026821778,7.64656,combined_carbon_kg,1.0762584452461432
S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002287,"select_pair[S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002287]",20602,0.14075067026821778,7.64656,combined_carbon_kg,1.0762584452461432
S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002290,"select_pair[S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002290]",20603,0.14075067026821778,7.79729,combined_carbon_kg,1.0974737937756718
S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002291,"select_pair[S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002291]",20604,0.14075067026821778,7.64656,combined_carbon_kg,1.0762584452461432
S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002293,"select_pair[S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002293]",20605,0.14075067026821778,7.64656,combined_carbon_kg,1.0762584452461432
S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002294,"select_pair[S012,AR_CK6150_06_turret_tool_position_repeatability,CMP000002294]",20606,0.14075067026821778,6.29858,combined_carbon_kg,0.8865293567379912
S013,AR_CK6150_01_spindle_radial_runout,CMP000001569,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001569]",20699,0.09048257371752337,7.66594,combined_carbon_kg,0.6936339811641111
S013,AR_CK6150_01_spindle_radial_runout,CMP000001573,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001573]",20700,0.09048257371752337,9.16154,combined_carbon_kg,0.8289597184160391
S013,AR_CK6150_01_spindle_radial_runout,CMP000001575,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001575]",20701,0.09048257371752337,7.17331,combined_carbon_kg,0.6490595508736475
S013,AR_CK6150_01_spindle_radial_runout,CMP000001576,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001576]",20702,0.09048257371752337,9.51671,combined_carbon_kg,0.8610964141232919
S013,AR_CK6150_01_spindle_radial_runout,CMP000001577,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001577]",20703,0.09048257371752337,9.51671,combined_carbon_kg,0.8610964141232919
S013,AR_CK6150_01_spindle_radial_runout,CMP000001579,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001579]",20704,0.09048257371752337,5.52961,combined_carbon_kg,0.5003333444541544
S013,AR_CK6150_01_spindle_radial_runout,CMP000001580,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001580]",20705,0.09048257371752337,9.16154,combined_carbon_kg,0.8289597184160391
S013,AR_CK6150_01_spindle_radial_runout,CMP000001581,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001581]",20706,0.09048257371752337,9.16154,combined_carbon_kg,0.8289597184160391
S013,AR_CK6150_01_spindle_radial_runout,CMP000001582,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001582]",20707,0.09048257371752337,6.80897,combined_carbon_kg,0.6160931299654051
S013,AR_CK6150_01_spindle_radial_runout,CMP000001583,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001583]",20708,0.09048257371752337,7.01139,combined_carbon_kg,0.6344086125373062
S013,AR_CK6150_01_spindle_radial_runout,CMP000001584,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001584]",20709,0.09048257371752337,9.16154,combined_carbon_kg,0.8289597184160391
S013,AR_CK6150_01_spindle_radial_runout,CMP000001587,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001587]",20710,0.09048257371752337,7.82786,combined_carbon_kg,0.7082849195004525
S013,AR_CK6150_01_spindle_radial_runout,CMP000001590,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001590]",20711,0.09048257371752337,5.20707,combined_carbon_kg,0.4711490951273044
S013,AR_CK6150_01_spindle_radial_runout,CMP000001593,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001593]",20712,0.09048257371752337,7.88218,combined_carbon_kg,0.7131999329047883
S013,AR_CK6150_01_spindle_radial_runout,CMP000001594,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001594]",20713,0.09048257371752337,5.53939,combined_carbon_kg,0.5012182640251118
S013,AR_CK6150_01_spindle_radial_runout,CMP000001605,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001605]",20714,0.09048257371752337,7.71239,combined_carbon_kg,0.6978368967132901
S013,AR_CK6150_01_spindle_radial_runout,CMP000001607,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001607]",20715,0.09048257371752337,8.04471,combined_carbon_kg,0.7279060656110975
S013,AR_CK6150_01_spindle_radial_runout,CMP000001608,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001608]",20716,0.09048257371752337,8.04471,combined_carbon_kg,0.7279060656110975
S013,AR_CK6150_01_spindle_radial_runout,CMP000001610,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001610]",20717,0.09048257371752337,7.88218,combined_carbon_kg,0.7131999329047883
S013,AR_CK6150_01_spindle_radial_runout,CMP000001611,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001611]",20718,0.09048257371752337,7.88218,combined_carbon_kg,0.7131999329047883
S013,AR_CK6150_01_spindle_radial_runout,CMP000001612,"select_pair[S013,AR_CK6150_01_spindle_radial_runout,CMP000001612]",20719,0.09048257371752337,7.88218,combined_carbon_kg,0.7131999329047883
S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001740,"select_pair[S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001740]",20720,0.09048257371752337,7.61481,combined_carbon_kg,0.6890076071699341
S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001743,"select_pair[S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001743]",20721,0.09048257371752337,10.35379,combined_carbon_kg,0.9368375669307563
S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001745,"select_pair[S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001745]",20722,0.09048257371752337,7.56774,combined_carbon_kg,0.6847485924250503
S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001746,"select_pair[S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001746]",20723,0.09048257371752337,10.30672,combined_carbon_kg,0.9325785521858725
S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001799,"select_pair[S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001799]",20724,0.09048257371752337,9.71634,combined_carbon_kg,0.8791594503145211
S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001803,"select_pair[S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001803]",20725,0.09048257371752337,9.71634,combined_carbon_kg,0.8791594503145211
S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001804,"select_pair[S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001804]",20726,0.09048257371752337,6.69291,combined_carbon_kg,0.6055917224597493
S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001805,"select_pair[S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001805]",20727,0.09048257371752337,11.84736,combined_carbon_kg,1.0719796245580377
S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001808,"select_pair[S013,AR_CK6150_02_spindle_bed_parallelism,CMP000001808]",20728,0.09048257371752337,7.41142,combined_carbon_kg,0.670604356501527
S013,AR_CK6150_03_guideway_pair_parallelism,CMP000001864,"select_pair[S013,AR_CK6150_03_guideway_pair_parallelism,CMP000001864]",20729,0.09048257371752337,10.90789,combined_carbon_kg,0.986973961027636
S013,AR_CK6150_03_guideway_pair_parallelism,CMP000001865,"select_pair[S013,AR_CK6150_03_guideway_pair_parallelism,CMP000001865]",20730,0.09048257371752337,12.38373,combined_carbon_kg,1.1205117626229057
S013,AR_CK6150_04_feed_axis_backlash,CMP000001938,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000001938]",20731,0.09048257371752337,8.42787,combined_carbon_kg,0.7625753685567037
S013,AR_CK6150_04_feed_axis_backlash,CMP000001941,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000001941]",20732,0.09048257371752337,8.84347,combined_carbon_kg,0.8001799261937064
S013,AR_CK6150_04_feed_axis_backlash,CMP000001943,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000001943]",20733,0.09048257371752337,8.42787,combined_carbon_kg,0.7625753685567037
S013,AR_CK6150_04_feed_axis_backlash,CMP000001944,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000001944]",20734,0.09048257371752337,8.84347,combined_carbon_kg,0.8001799261937064
S013,AR_CK6150_04_feed_axis_backlash,CMP000001945,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000001945]",20735,0.09048257371752337,8.84347,combined_carbon_kg,0.8001799261937064
S013,AR_CK6150_04_feed_axis_backlash,CMP000001947,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000001947]",20736,0.09048257371752337,5.88595,combined_carbon_kg,0.5325759047726567
S013,AR_CK6150_04_feed_axis_backlash,CMP000001948,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000001948]",20737,0.09048257371752337,7.56291,combined_carbon_kg,0.6843115615939946
S013,AR_CK6150_04_feed_axis_backlash,CMP000001994,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000001994]",20738,0.09048257371752337,4.04588,combined_carbon_kg,0.36608163535225346
S013,AR_CK6150_04_feed_axis_backlash,CMP000001997,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000001997]",20739,0.09048257371752337,6.54136,combined_carbon_kg,0.5918790884128586
S013,AR_CK6150_04_feed_axis_backlash,CMP000001998,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000001998]",20740,0.09048257371752337,7.44217,combined_carbon_kg,0.6733866956433409
S013,AR_CK6150_04_feed_axis_backlash,CMP000001999,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000001999]",20741,0.09048257371752337,6.05065,combined_carbon_kg,0.5474783846639328
S013,AR_CK6150_04_feed_axis_backlash,CMP000002000,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002000]",20742,0.09048257371752337,6.54136,combined_carbon_kg,0.5918790884128586
S013,AR_CK6150_04_feed_axis_backlash,CMP000002001,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002001]",20743,0.09048257371752337,6.05065,combined_carbon_kg,0.5474783846639328
S013,AR_CK6150_04_feed_axis_backlash,CMP000002002,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002002]",20744,0.09048257371752337,7.44217,combined_carbon_kg,0.6733866956433409
S013,AR_CK6150_04_feed_axis_backlash,CMP000002004,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002004]",20745,0.09048257371752337,6.05065,combined_carbon_kg,0.5474783846639328
S013,AR_CK6150_04_feed_axis_backlash,CMP000002005,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002005]",20746,0.09048257371752337,7.44217,combined_carbon_kg,0.6733866956433409
S013,AR_CK6150_04_feed_axis_backlash,CMP000002006,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002006]",20747,0.09048257371752337,6.54136,combined_carbon_kg,0.5918790884128586
S013,AR_CK6150_04_feed_axis_backlash,CMP000002007,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002007]",20748,0.09048257371752337,3.58384,combined_carbon_kg,0.32427506699180897
S013,AR_CK6150_04_feed_axis_backlash,CMP000002008,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002008]",20749,0.09048257371752337,7.0034,combined_carbon_kg,0.6336856567733031
S013,AR_CK6150_04_feed_axis_backlash,CMP000002009,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002009]",20750,0.09048257371752337,4.48465,combined_carbon_kg,0.4057826742222912
S013,AR_CK6150_04_feed_axis_backlash,CMP000002011,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002011]",20751,0.09048257371752337,6.05065,combined_carbon_kg,0.5474783846639328
S013,AR_CK6150_04_feed_axis_backlash,CMP000002012,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002012]",20752,0.09048257371752337,6.05065,combined_carbon_kg,0.5474783846639328
S013,AR_CK6150_04_feed_axis_backlash,CMP000002014,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002014]",20753,0.09048257371752337,7.0034,combined_carbon_kg,0.6336856567733031
S013,AR_CK6150_04_feed_axis_backlash,CMP000002015,"select_pair[S013,AR_CK6150_04_feed_axis_backlash,CMP000002015]",20754,0.09048257371752337,7.00587,combined_carbon_kg,0.6339091487303854
S013,AR_CK6150_05_tailstock_coaxiality,CMP000002206,"select_pair[S013,AR_CK6150_05_tailstock_coaxiality,CMP000002206]",20755,0.09048257371752337,8.64798,combined_carbon_kg,0.7824914878576678
S013,AR_CK6150_05_tailstock_coaxiality,CMP000002258,"select_pair[S013,AR_CK6150_05_tailstock_coaxiality,CMP000002258]",20756,0.09048257371752337,7.118,combined_carbon_kg,0.6440549597213314
S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002281,"select_pair[S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002281]",20757,0.09048257371752337,7.64656,combined_carbon_kg,0.6918804288854655
S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002282,"select_pair[S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002282]",20758,0.09048257371752337,7.79729,combined_carbon_kg,0.7055188672219078
S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002283,"select_pair[S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002283]",20759,0.09048257371752337,7.64656,combined_carbon_kg,0.6918804288854655
S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002284,"select_pair[S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002284]",20760,0.09048257371752337,7.64656,combined_carbon_kg,0.6918804288854655
S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002285,"select_pair[S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002285]",20761,0.09048257371752337,7.64656,combined_carbon_kg,0.6918804288854655
S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002286,"select_pair[S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002286]",20762,0.09048257371752337,7.64656,combined_carbon_kg,0.6918804288854655
S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002287,"select_pair[S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002287]",20763,0.09048257371752337,7.64656,combined_carbon_kg,0.6918804288854655
S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002290,"select_pair[S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002290]",20764,0.09048257371752337,7.79729,combined_carbon_kg,0.7055188672219078
S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002291,"select_pair[S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002291]",20765,0.09048257371752337,7.64656,combined_carbon_kg,0.6918804288854655
S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002293,"select_pair[S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002293]",20766,0.09048257371752337,7.64656,combined_carbon_kg,0.6918804288854655
S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002294,"select_pair[S013,AR_CK6150_06_turret_tool_position_repeatability,CMP000002294]",20767,0.09048257371752337,6.29858,combined_carbon_kg,0.5699117291657184
S018,AR_CK6150_01_spindle_radial_runout,CMP000001569,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001569]",20860,0.09215817691744822,7.66594,combined_carbon_kg,0.706479054758543
S018,AR_CK6150_01_spindle_radial_runout,CMP000001573,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001573]",20861,0.09215817691744822,9.16154,combined_carbon_kg,0.8443108241562787
S018,AR_CK6150_01_spindle_radial_runout,CMP000001575,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001575]",20862,0.09215817691744822,7.17331,combined_carbon_kg,0.6610791720637005
S018,AR_CK6150_01_spindle_radial_runout,CMP000001576,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001576]",20863,0.09215817691744822,9.51671,combined_carbon_kg,0.8770426438520487
S018,AR_CK6150_01_spindle_radial_runout,CMP000001577,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001577]",20864,0.09215817691744822,9.51671,combined_carbon_kg,0.8770426438520487
S018,AR_CK6150_01_spindle_radial_runout,CMP000001579,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001579]",20865,0.09215817691744822,5.52961,combined_carbon_kg,0.5095987766644908
S018,AR_CK6150_01_spindle_radial_runout,CMP000001580,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001580]",20866,0.09215817691744822,9.16154,combined_carbon_kg,0.8443108241562787
S018,AR_CK6150_01_spindle_radial_runout,CMP000001581,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001581]",20867,0.09215817691744822,9.16154,combined_carbon_kg,0.8443108241562787
S018,AR_CK6150_01_spindle_radial_runout,CMP000001582,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001582]",20868,0.09215817691744822,6.80897,combined_carbon_kg,0.6275022618855974
S018,AR_CK6150_01_spindle_radial_runout,CMP000001583,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001583]",20869,0.09215817691744822,7.01139,combined_carbon_kg,0.6461569200572272
S018,AR_CK6150_01_spindle_radial_runout,CMP000001584,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001584]",20870,0.09215817691744822,9.16154,combined_carbon_kg,0.8443108241562787
S018,AR_CK6150_01_spindle_radial_runout,CMP000001587,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001587]",20871,0.09215817691744822,7.82786,combined_carbon_kg,0.7214013067650162
S018,AR_CK6150_01_spindle_radial_runout,CMP000001590,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001590]",20872,0.09215817691744822,5.20707,combined_carbon_kg,0.4798740782815371
S018,AR_CK6150_01_spindle_radial_runout,CMP000001593,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001593]",20873,0.09215817691744822,7.88218,combined_carbon_kg,0.7264073389351721
S018,AR_CK6150_01_spindle_radial_runout,CMP000001594,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001594]",20874,0.09215817691744822,5.53939,combined_carbon_kg,0.5105000836347435
S018,AR_CK6150_01_spindle_radial_runout,CMP000001605,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001605]",20875,0.09215817691744822,7.71239,combined_carbon_kg,0.7107598020763585
S018,AR_CK6150_01_spindle_radial_runout,CMP000001607,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001607]",20876,0.09215817691744822,8.04471,combined_carbon_kg,0.741385807429565
S018,AR_CK6150_01_spindle_radial_runout,CMP000001608,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001608]",20877,0.09215817691744822,8.04471,combined_carbon_kg,0.741385807429565
S018,AR_CK6150_01_spindle_radial_runout,CMP000001610,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001610]",20878,0.09215817691744822,7.88218,combined_carbon_kg,0.7264073389351721
S018,AR_CK6150_01_spindle_radial_runout,CMP000001611,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001611]",20879,0.09215817691744822,7.88218,combined_carbon_kg,0.7264073389351721
S018,AR_CK6150_01_spindle_radial_runout,CMP000001612,"select_pair[S018,AR_CK6150_01_spindle_radial_runout,CMP000001612]",20880,0.09215817691744822,7.88218,combined_carbon_kg,0.7264073389351721
S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001740,"select_pair[S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001740]",20881,0.09215817691744822,7.61481,combined_carbon_kg,0.701767007172754
S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001743,"select_pair[S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001743]",20882,0.09215817691744822,10.35379,combined_carbon_kg,0.9541864105861062
S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001745,"select_pair[S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001745]",20883,0.09215817691744822,7.56774,combined_carbon_kg,0.6974291217852496
S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001746,"select_pair[S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001746]",20884,0.09215817691744822,10.30672,combined_carbon_kg,0.949848525198602
S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001799,"select_pair[S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001799]",20885,0.09215817691744822,9.71634,combined_carbon_kg,0.8954401807100789
S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001803,"select_pair[S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001803]",20886,0.09215817691744822,9.71634,combined_carbon_kg,0.8954401807100789
S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001804,"select_pair[S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001804]",20887,0.09215817691744822,6.69291,combined_carbon_kg,0.6168063838725584
S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001805,"select_pair[S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001805]",20888,0.09215817691744822,11.84736,combined_carbon_kg,1.0918310988846993
S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001808,"select_pair[S018,AR_CK6150_02_spindle_bed_parallelism,CMP000001808]",20889,0.09215817691744822,7.41142,combined_carbon_kg,0.6830229555695141
S018,AR_CK6150_03_guideway_pair_parallelism,CMP000001864,"select_pair[S018,AR_CK6150_03_guideway_pair_parallelism,CMP000001864]",20890,0.09215817691744822,10.90789,combined_carbon_kg,1.0052512564160643
S018,AR_CK6150_03_guideway_pair_parallelism,CMP000001865,"select_pair[S018,AR_CK6150_03_guideway_pair_parallelism,CMP000001865]",20891,0.09215817691744822,12.38373,combined_carbon_kg,1.1412619802379111
S018,AR_CK6150_04_feed_axis_backlash,CMP000001938,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000001938]",20892,0.09215817691744822,8.42787,combined_carbon_kg,0.7766971344972544
S018,AR_CK6150_04_feed_axis_backlash,CMP000001941,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000001941]",20893,0.09215817691744822,8.84347,combined_carbon_kg,0.8149980728241458
S018,AR_CK6150_04_feed_axis_backlash,CMP000001943,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000001943]",20894,0.09215817691744822,8.42787,combined_carbon_kg,0.7766971344972544
S018,AR_CK6150_04_feed_axis_backlash,CMP000001944,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000001944]",20895,0.09215817691744822,8.84347,combined_carbon_kg,0.8149980728241458
S018,AR_CK6150_04_feed_axis_backlash,CMP000001945,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000001945]",20896,0.09215817691744822,8.84347,combined_carbon_kg,0.8149980728241458
S018,AR_CK6150_04_feed_axis_backlash,CMP000001947,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000001947]",20897,0.09215817691744822,5.88595,combined_carbon_kg,0.5424384214272544
S018,AR_CK6150_04_feed_axis_backlash,CMP000001948,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000001948]",20898,0.09215817691744822,7.56291,combined_carbon_kg,0.6969839977907383
S018,AR_CK6150_04_feed_axis_backlash,CMP000001994,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000001994]",20899,0.09215817691744822,4.04588,combined_carbon_kg,0.37286092482676547
S018,AR_CK6150_04_feed_axis_backlash,CMP000001997,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000001997]",20900,0.09215817691744822,6.54136,combined_carbon_kg,0.6028398121607191
S018,AR_CK6150_04_feed_axis_backlash,CMP000001998,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000001998]",20901,0.09215817691744822,7.44217,combined_carbon_kg,0.6858568195097257
S018,AR_CK6150_04_feed_axis_backlash,CMP000001999,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000001999]",20902,0.09215817691744822,6.05065,combined_carbon_kg,0.5576168731655581
S018,AR_CK6150_04_feed_axis_backlash,CMP000002000,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000002000]",20903,0.09215817691744822,6.54136,combined_carbon_kg,0.6028398121607191
S018,AR_CK6150_04_feed_axis_backlash,CMP000002001,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000002001]",20904,0.09215817691744822,6.05065,combined_carbon_kg,0.5576168731655581
S018,AR_CK6150_04_feed_axis_backlash,CMP000002002,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000002002]",20905,0.09215817691744822,7.44217,combined_carbon_kg,0.6858568195097257
S018,AR_CK6150_04_feed_axis_backlash,CMP000002004,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000002004]",20906,0.09215817691744822,6.05065,combined_carbon_kg,0.5576168731655581
S018,AR_CK6150_04_feed_axis_backlash,CMP000002005,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000002005]",20907,0.09215817691744822,7.44217,combined_carbon_kg,0.6858568195097257
S018,AR_CK6150_04_feed_axis_backlash,CMP000002006,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000002006]",20908,0.09215817691744822,6.54136,combined_carbon_kg,0.6028398121607191
S018,AR_CK6150_04_feed_axis_backlash,CMP000002007,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000002007]",20909,0.09215817691744822,3.58384,combined_carbon_kg,0.33028016076382766
S018,AR_CK6150_04_feed_axis_backlash,CMP000002008,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000002008]",20910,0.09215817691744822,7.0034,combined_carbon_kg,0.6454205762236569
S018,AR_CK6150_04_feed_axis_backlash,CMP000002009,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000002009]",20911,0.09215817691744822,4.48465,combined_carbon_kg,0.4132971681128342
S018,AR_CK6150_04_feed_axis_backlash,CMP000002011,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000002011]",20912,0.09215817691744822,6.05065,combined_carbon_kg,0.5576168731655581
S018,AR_CK6150_04_feed_axis_backlash,CMP000002012,"select_pair[S018,AR_CK6150_04_feed_axis_backlash,CMP000002012]",20913,0.09215817691744822,6.05065,combined_carbon_kg,0.5576168731655581
